order_id,account_id,account_name,vertical,product_id,product_name,quantity,order_date,use_case
O04140,A0094,GovernmentCo14,government,P0008,Meraki MV22,40,2024-07-13,Secure inter-agency link
O04141,A0090,GovernmentCo10,government,P0002,Meraki MX250,3,2024-06-02,Emergency response network
O04142,A0002,HealthcareCo2,healthcare,P0002,Meraki MX250,29,2023-06-12,HIPAA compliance monitoring
O04143,A0093,GovernmentCo13,government,P0009,Meraki MV72,7,2023-05-04,City surveillance camera
O04144,A0023,EducationCo3,education,P0003,Meraki MR33,24,2025-02-21,Student device management
O04145,A0049,ManufacturingCo9,manufacturing,P0004,Meraki MR36,31,2023-05-24,Supply chain tracking
O04146,A0002,HealthcareCo2,healthcare,P0006,Meraki MS225,26,2023-10-31,Remote telehealth setup
O04147,A0071,RetailCo11,retail,P0002,Meraki MX250,29,2025-04-30,Inventory system network
O04148,A0057,ManufacturingCo17,manufacturing,P0008,Meraki MV22,22,2024-06-12,Factory floor monitoring
O04149,A0071,RetailCo11,retail,P0006,Meraki MS225,30,2024-10-22,Customer analytics Wi-Fi
O04150,A0006,HealthcareCo6,healthcare,P0001,Meraki MX64,20,2024-08-28,Medical imaging storage
O04151,A0051,ManufacturingCo11,manufacturing,P0008,Meraki MV22,20,2023-11-07,Supply chain tracking
O04152,A0083,GovernmentCo3,government,P0008,Meraki MV22,3,2024-06-12,Emergency response network
O04153,A0065,RetailCo5,retail,P0005,Meraki MS120,10,2024-08-19,Inventory system network
O04154,A0089,GovernmentCo9,government,P0006,Meraki MS225,36,2024-02-23,City surveillance camera
O04155,A0065,RetailCo5,retail,P0004,Meraki MR36,44,2024-05-12,Customer analytics Wi-Fi
O04156,A0011,HealthcareCo11,healthcare,P0003,Meraki MR33,40,2024-06-13,Remote telehealth setup
O04157,A0016,HealthcareCo16,healthcare,P0008,Meraki MV22,49,2024-08-10,Patient data security
O04158,A0095,GovernmentCo15,government,P0008,Meraki MV22,10,2025-03-21,City surveillance camera
O04159,A0071,RetailCo11,retail,P0009,Meraki MV72,15,2024-01-05,Inventory system network
O04160,A0023,EducationCo3,education,P0001,Meraki MX64,45,2025-03-21,Lecture hall streaming
O04161,A0005,HealthcareCo5,healthcare,P0001,Meraki MX64,42,2025-04-02,HIPAA compliance monitoring
O04162,A0081,GovernmentCo1,government,P0009,Meraki MV72,18,2025-03-14,Emergency response network
O04163,A0043,ManufacturingCo3,manufacturing,P0009,Meraki MV72,32,2023-07-25,Safety camera installation
O04164,A0063,RetailCo3,retail,P0006,Meraki MS225,9,2024-05-25,POS security
O04165,A0082,GovernmentCo2,government,P0010,Meraki MT10,50,2024-05-02,City surveillance camera
O04166,A0041,ManufacturingCo1,manufacturing,P0003,Meraki MR33,9,2025-02-26,Supply chain tracking
O04167,A0004,HealthcareCo4,healthcare,P0004,Meraki MR36,4,2024-10-13,Patient data security
O04168,A0035,EducationCo15,education,P0002,Meraki MX250,46,2025-03-02,Online testing infrastructure
O04169,A0028,EducationCo8,education,P0005,Meraki MS120,49,2023-10-26,Student device management
O04170,A0025,EducationCo5,education,P0004,Meraki MR36,4,2024-05-09,Online testing infrastructure
O04171,A0090,GovernmentCo10,government,P0002,Meraki MX250,32,2023-08-10,Emergency response network
O04172,A0040,EducationCo20,education,P0006,Meraki MS225,36,2025-01-25,Online testing infrastructure
O04173,A0053,ManufacturingCo13,manufacturing,P0005,Meraki MS120,32,2023-11-18,IoT sensor connectivity
O04174,A0089,GovernmentCo9,government,P0007,Meraki MV12,39,2023-05-30,Emergency response network
O04175,A0018,HealthcareCo18,healthcare,P0006,Meraki MS225,47,2024-09-17,Medical imaging storage
O04176,A0070,RetailCo10,retail,P0005,Meraki MS120,39,2023-06-15,Inventory system network
O04177,A0090,GovernmentCo10,government,P0007,Meraki MV12,25,2025-02-27,Secure inter-agency link
O04178,A0074,RetailCo14,retail,P0001,Meraki MX64,50,2024-11-07,Customer analytics Wi-Fi
O04179,A0013,HealthcareCo13,healthcare,P0004,Meraki MR36,25,2024-02-09,Patient data security
O04180,A0045,ManufacturingCo5,manufacturing,P0005,Meraki MS120,36,2023-06-21,Factory floor monitoring
O04181,A0030,EducationCo10,education,P0010,Meraki MT10,18,2023-08-31,Online testing infrastructure
O04182,A0081,GovernmentCo1,government,P0010,Meraki MT10,13,2023-11-03,City surveillance camera
O04183,A0024,EducationCo4,education,P0008,Meraki MV22,12,2023-05-30,Lecture hall streaming
O04184,A0090,GovernmentCo10,government,P0001,Meraki MX64,1,2023-10-16,Emergency response network
O04185,A0061,RetailCo1,retail,P0005,Meraki MS120,8,2023-12-26,In-store digital signage
O04186,A0032,EducationCo12,education,P0006,Meraki MS225,18,2023-10-16,Student device management
O04187,A0029,EducationCo9,education,P0003,Meraki MR33,24,2023-10-26,Campus wireless expansion
O04188,A0098,GovernmentCo18,government,P0009,Meraki MV72,24,2024-06-19,Public Wi-Fi rollout
O04189,A0065,RetailCo5,retail,P0003,Meraki MR33,34,2024-12-03,Customer analytics Wi-Fi
O04190,A0075,RetailCo15,retail,P0004,Meraki MR36,9,2024-05-13,POS security
O04191,A0080,RetailCo20,retail,P0008,Meraki MV22,23,2024-02-26,POS security
O04192,A0021,EducationCo1,education,P0004,Meraki MR36,2,2024-02-17,Lecture hall streaming
O04193,A0073,RetailCo13,retail,P0008,Meraki MV22,50,2023-06-30,Inventory system network
O04194,A0044,ManufacturingCo4,manufacturing,P0005,Meraki MS120,39,2024-08-26,Factory floor monitoring
O04195,A0073,RetailCo13,retail,P0006,Meraki MS225,37,2023-09-08,Inventory system network
O04196,A0032,EducationCo12,education,P0006,Meraki MS225,20,2024-07-30,Online testing infrastructure
O04197,A0077,RetailCo17,retail,P0005,Meraki MS120,42,2024-07-14,Customer analytics Wi-Fi
O04198,A0020,HealthcareCo20,healthcare,P0006,Meraki MS225,16,2024-04-08,Remote telehealth setup
O04199,A0041,ManufacturingCo1,manufacturing,P0007,Meraki MV12,27,2023-09-10,Safety camera installation
O04200,A0097,GovernmentCo17,government,P0006,Meraki MS225,30,2024-01-17,City surveillance camera
O04201,A0021,EducationCo1,education,P0006,Meraki MS225,7,2024-02-04,Campus wireless expansion
O04202,A0002,HealthcareCo2,healthcare,P0006,Meraki MS225,39,2024-09-03,Medical imaging storage
O04203,A0078,RetailCo18,retail,P0008,Meraki MV22,14,2024-06-01,Customer analytics Wi-Fi
O04204,A0057,ManufacturingCo17,manufacturing,P0001,Meraki MX64,23,2025-02-08,Safety camera installation
O04205,A0093,GovernmentCo13,government,P0003,Meraki MR33,8,2024-04-13,Emergency response network
O04206,A0012,HealthcareCo12,healthcare,P0009,Meraki MV72,4,2025-04-30,HIPAA compliance monitoring
O04207,A0007,HealthcareCo7,healthcare,P0007,Meraki MV12,11,2025-03-09,Patient data security
O04208,A0027,EducationCo7,education,P0002,Meraki MX250,26,2023-09-10,Online testing infrastructure
O04209,A0040,EducationCo20,education,P0007,Meraki MV12,39,2025-02-12,Lecture hall streaming
O04210,A0006,HealthcareCo6,healthcare,P0004,Meraki MR36,44,2025-01-11,Remote telehealth setup
O04211,A0041,ManufacturingCo1,manufacturing,P0001,Meraki MX64,18,2024-03-15,Supply chain tracking
O04212,A0049,ManufacturingCo9,manufacturing,P0006,Meraki MS225,2,2023-07-04,IoT sensor connectivity
O04213,A0007,HealthcareCo7,healthcare,P0007,Meraki MV12,9,2023-11-25,HIPAA compliance monitoring
O04214,A0073,RetailCo13,retail,P0005,Meraki MS120,9,2024-10-15,POS security
O04215,A0075,RetailCo15,retail,P0003,Meraki MR33,5,2024-05-06,POS security
O04216,A0065,RetailCo5,retail,P0002,Meraki MX250,37,2024-08-23,Inventory system network
O04217,A0077,RetailCo17,retail,P0003,Meraki MR33,34,2024-03-12,Customer analytics Wi-Fi
O04218,A0033,EducationCo13,education,P0009,Meraki MV72,36,2023-11-08,Campus wireless expansion
O04219,A0044,ManufacturingCo4,manufacturing,P0009,Meraki MV72,11,2024-07-20,IoT sensor connectivity
O04220,A0040,EducationCo20,education,P0001,Meraki MX64,24,2023-06-26,Student device management
O04221,A0055,ManufacturingCo15,manufacturing,P0002,Meraki MX250,48,2023-05-27,Supply chain tracking
O04222,A0081,GovernmentCo1,government,P0009,Meraki MV72,17,2023-10-16,City surveillance camera
O04223,A0077,RetailCo17,retail,P0010,Meraki MT10,8,2024-07-29,In-store digital signage
O04224,A0002,HealthcareCo2,healthcare,P0005,Meraki MS120,23,2024-08-13,Patient data security
O04225,A0075,RetailCo15,retail,P0002,Meraki MX250,42,2024-02-07,In-store digital signage
O04226,A0008,HealthcareCo8,healthcare,P0004,Meraki MR36,37,2023-09-20,Remote telehealth setup
O04227,A0041,ManufacturingCo1,manufacturing,P0009,Meraki MV72,45,2024-09-04,IoT sensor connectivity
O04228,A0097,GovernmentCo17,government,P0004,Meraki MR36,22,2023-10-18,Secure inter-agency link
O04229,A0057,ManufacturingCo17,manufacturing,P0009,Meraki MV72,14,2024-08-24,Safety camera installation
O04230,A0080,RetailCo20,retail,P0009,Meraki MV72,10,2023-08-27,Customer analytics Wi-Fi
O04231,A0007,HealthcareCo7,healthcare,P0001,Meraki MX64,32,2025-03-13,Medical imaging storage
O04232,A0082,GovernmentCo2,government,P0008,Meraki MV22,17,2024-06-24,Emergency response network
O04233,A0081,GovernmentCo1,government,P0006,Meraki MS225,41,2024-10-21,City surveillance camera
O04234,A0034,EducationCo14,education,P0003,Meraki MR33,47,2025-04-07,Lecture hall streaming
O04235,A0096,GovernmentCo16,government,P0008,Meraki MV22,39,2023-12-18,City surveillance camera
O04236,A0003,HealthcareCo3,healthcare,P0005,Meraki MS120,10,2025-02-07,Medical imaging storage
O04237,A0050,ManufacturingCo10,manufacturing,P0008,Meraki MV22,50,2024-01-25,Supply chain tracking
O04238,A0048,ManufacturingCo8,manufacturing,P0010,Meraki MT10,49,2025-01-29,IoT sensor connectivity
O04239,A0099,GovernmentCo19,government,P0003,Meraki MR33,35,2024-07-02,Public Wi-Fi rollout
O04240,A0058,ManufacturingCo18,manufacturing,P0002,Meraki MX250,32,2023-10-07,Factory floor monitoring
O04241,A0054,ManufacturingCo14,manufacturing,P0004,Meraki MR36,35,2023-07-17,Safety camera installation
O04242,A0025,EducationCo5,education,P0004,Meraki MR36,5,2023-11-27,Online testing infrastructure
O04243,A0083,GovernmentCo3,government,P0004,Meraki MR36,21,2023-05-04,City surveillance camera
O04244,A0086,GovernmentCo6,government,P0004,Meraki MR36,48,2025-04-02,City surveillance camera
O04245,A0033,EducationCo13,education,P0001,Meraki MX64,40,2024-03-19,Online testing infrastructure
O04246,A0006,HealthcareCo6,healthcare,P0010,Meraki MT10,28,2024-03-11,Remote telehealth setup
O04247,A0013,HealthcareCo13,healthcare,P0001,Meraki MX64,20,2024-10-03,Medical imaging storage
O04248,A0057,ManufacturingCo17,manufacturing,P0002,Meraki MX250,11,2024-10-23,Supply chain tracking
O04249,A0068,RetailCo8,retail,P0005,Meraki MS120,13,2024-10-31,POS security
O04250,A0024,EducationCo4,education,P0010,Meraki MT10,40,2024-11-22,Campus wireless expansion
O04251,A0054,ManufacturingCo14,manufacturing,P0004,Meraki MR36,49,2024-01-04,Safety camera installation
O04252,A0077,RetailCo17,retail,P0003,Meraki MR33,36,2024-12-17,Inventory system network
O04253,A0046,ManufacturingCo6,manufacturing,P0004,Meraki MR36,29,2023-05-11,Supply chain tracking
O04254,A0003,HealthcareCo3,healthcare,P0007,Meraki MV12,30,2025-01-25,HIPAA compliance monitoring
O04255,A0010,HealthcareCo10,healthcare,P0010,Meraki MT10,32,2024-05-27,HIPAA compliance monitoring
O04256,A0011,HealthcareCo11,healthcare,P0002,Meraki MX250,22,2024-05-17,Remote telehealth setup
O04257,A0030,EducationCo10,education,P0009,Meraki MV72,48,2023-10-09,Campus wireless expansion
O04258,A0007,HealthcareCo7,healthcare,P0001,Meraki MX64,36,2023-05-16,Medical imaging storage
O04259,A0019,HealthcareCo19,healthcare,P0005,Meraki MS120,48,2024-09-11,Medical imaging storage
O04260,A0049,ManufacturingCo9,manufacturing,P0005,Meraki MS120,15,2023-11-29,Factory floor monitoring
O04261,A0031,EducationCo11,education,P0010,Meraki MT10,18,2024-04-19,Campus wireless expansion
O04262,A0014,HealthcareCo14,healthcare,P0005,Meraki MS120,20,2023-07-28,HIPAA compliance monitoring
O04263,A0027,EducationCo7,education,P0010,Meraki MT10,14,2024-10-16,Online testing infrastructure
O04264,A0020,HealthcareCo20,healthcare,P0001,Meraki MX64,25,2025-02-11,Medical imaging storage
O04265,A0058,ManufacturingCo18,manufacturing,P0001,Meraki MX64,16,2023-10-30,Supply chain tracking
O04266,A0027,EducationCo7,education,P0003,Meraki MR33,13,2024-08-24,Campus wireless expansion
O04267,A0092,GovernmentCo12,government,P0010,Meraki MT10,8,2024-01-16,Public Wi-Fi rollout
O04268,A0073,RetailCo13,retail,P0009,Meraki MV72,16,2024-08-21,Customer analytics Wi-Fi
O04269,A0042,ManufacturingCo2,manufacturing,P0003,Meraki MR33,7,2023-10-30,IoT sensor connectivity
O04270,A0032,EducationCo12,education,P0001,Meraki MX64,13,2024-12-23,Lecture hall streaming
O04271,A0076,RetailCo16,retail,P0005,Meraki MS120,50,2024-08-28,POS security
O04272,A0061,RetailCo1,retail,P0009,Meraki MV72,18,2024-01-19,Customer analytics Wi-Fi
O04273,A0081,GovernmentCo1,government,P0006,Meraki MS225,3,2025-02-19,Emergency response network
O04274,A0045,ManufacturingCo5,manufacturing,P0008,Meraki MV22,14,2025-01-11,IoT sensor connectivity
O04275,A0073,RetailCo13,retail,P0009,Meraki MV72,19,2024-09-06,Customer analytics Wi-Fi
O04276,A0054,ManufacturingCo14,manufacturing,P0002,Meraki MX250,35,2023-07-08,IoT sensor connectivity
O04277,A0014,HealthcareCo14,healthcare,P0001,Meraki MX64,43,2024-10-05,Medical imaging storage
O04278,A0099,GovernmentCo19,government,P0010,Meraki MT10,15,2025-04-05,Emergency response network
O04279,A0083,GovernmentCo3,government,P0003,Meraki MR33,32,2025-04-13,Public Wi-Fi rollout
O04280,A0058,ManufacturingCo18,manufacturing,P0008,Meraki MV22,41,2024-10-29,Factory floor monitoring
O04281,A0077,RetailCo17,retail,P0007,Meraki MV12,50,2024-04-11,POS security
O04282,A0092,GovernmentCo12,government,P0001,Meraki MX64,5,2024-04-26,City surveillance camera
O04283,A0095,GovernmentCo15,government,P0004,Meraki MR36,8,2024-08-30,Secure inter-agency link
O04284,A0045,ManufacturingCo5,manufacturing,P0004,Meraki MR36,31,2024-12-12,Supply chain tracking
O04285,A0051,ManufacturingCo11,manufacturing,P0004,Meraki MR36,1,2024-05-02,IoT sensor connectivity
O04286,A0077,RetailCo17,retail,P0007,Meraki MV12,25,2023-08-05,Inventory system network
O04287,A0070,RetailCo10,retail,P0010,Meraki MT10,6,2023-07-14,Inventory system network
O04288,A0053,ManufacturingCo13,manufacturing,P0002,Meraki MX250,46,2024-03-17,IoT sensor connectivity
O04289,A0094,GovernmentCo14,government,P0001,Meraki MX64,28,2024-03-10,City surveillance camera
O04290,A0005,HealthcareCo5,healthcare,P0008,Meraki MV22,3,2023-11-12,Patient data security
O04291,A0029,EducationCo9,education,P0001,Meraki MX64,10,2023-12-21,Lecture hall streaming
O04292,A0044,ManufacturingCo4,manufacturing,P0003,Meraki MR33,27,2023-08-03,Safety camera installation
O04293,A0041,ManufacturingCo1,manufacturing,P0002,Meraki MX250,19,2024-12-22,Factory floor monitoring
O04294,A0074,RetailCo14,retail,P0007,Meraki MV12,42,2025-01-10,Customer analytics Wi-Fi
O04295,A0076,RetailCo16,retail,P0008,Meraki MV22,46,2024-03-27,Customer analytics Wi-Fi
O04296,A0035,EducationCo15,education,P0002,Meraki MX250,31,2025-01-25,Lecture hall streaming
O04297,A0086,GovernmentCo6,government,P0001,Meraki MX64,29,2024-04-13,Emergency response network
O04298,A0088,GovernmentCo8,government,P0006,Meraki MS225,23,2023-10-07,City surveillance camera
O04299,A0045,ManufacturingCo5,manufacturing,P0003,Meraki MR33,1,2024-06-01,Safety camera installation
O04300,A0023,EducationCo3,education,P0007,Meraki MV12,8,2024-12-07,Online testing infrastructure
O04301,A0021,EducationCo1,education,P0005,Meraki MS120,45,2023-11-13,Online testing infrastructure
O04302,A0058,ManufacturingCo18,manufacturing,P0006,Meraki MS225,22,2024-06-07,Supply chain tracking
O04303,A0012,HealthcareCo12,healthcare,P0010,Meraki MT10,11,2024-01-19,HIPAA compliance monitoring
O04304,A0005,HealthcareCo5,healthcare,P0003,Meraki MR33,47,2024-12-06,HIPAA compliance monitoring
O04305,A0043,ManufacturingCo3,manufacturing,P0001,Meraki MX64,20,2024-10-28,Factory floor monitoring
O04306,A0100,GovernmentCo20,government,P0001,Meraki MX64,7,2025-04-30,Public Wi-Fi rollout
O04307,A0085,GovernmentCo5,government,P0003,Meraki MR33,42,2024-05-06,Emergency response network
O04308,A0030,EducationCo10,education,P0004,Meraki MR36,39,2024-02-04,Student device management
O04309,A0004,HealthcareCo4,healthcare,P0006,Meraki MS225,44,2023-06-25,Remote telehealth setup
O04310,A0041,ManufacturingCo1,manufacturing,P0009,Meraki MV72,35,2024-11-28,Factory floor monitoring
O04311,A0053,ManufacturingCo13,manufacturing,P0006,Meraki MS225,2,2024-08-12,Safety camera installation
O04312,A0077,RetailCo17,retail,P0007,Meraki MV12,18,2024-06-05,Customer analytics Wi-Fi
O04313,A0043,ManufacturingCo3,manufacturing,P0004,Meraki MR36,27,2024-10-06,IoT sensor connectivity
O04314,A0099,GovernmentCo19,government,P0005,Meraki MS120,8,2023-09-04,Public Wi-Fi rollout
O04315,A0073,RetailCo13,retail,P0001,Meraki MX64,20,2023-05-04,In-store digital signage
O04316,A0068,RetailCo8,retail,P0009,Meraki MV72,49,2024-11-07,Customer analytics Wi-Fi
O04317,A0033,EducationCo13,education,P0006,Meraki MS225,25,2024-08-06,Campus wireless expansion
O04318,A0080,RetailCo20,retail,P0006,Meraki MS225,9,2023-11-07,Customer analytics Wi-Fi
O04319,A0025,EducationCo5,education,P0006,Meraki MS225,43,2024-05-26,Campus wireless expansion
O04320,A0066,RetailCo6,retail,P0007,Meraki MV12,46,2023-08-14,POS security
O04321,A0100,GovernmentCo20,government,P0002,Meraki MX250,17,2023-12-29,Emergency response network
O04322,A0014,HealthcareCo14,healthcare,P0001,Meraki MX64,19,2023-10-18,Patient data security
O04323,A0002,HealthcareCo2,healthcare,P0006,Meraki MS225,4,2024-01-22,Patient data security
O04324,A0026,EducationCo6,education,P0007,Meraki MV12,28,2024-03-22,Student device management
O04325,A0054,ManufacturingCo14,manufacturing,P0005,Meraki MS120,50,2024-10-17,Safety camera installation
O04326,A0009,HealthcareCo9,healthcare,P0004,Meraki MR36,10,2025-01-09,Medical imaging storage
O04327,A0075,RetailCo15,retail,P0008,Meraki MV22,8,2024-11-07,Customer analytics Wi-Fi
O04328,A0095,GovernmentCo15,government,P0006,Meraki MS225,34,2023-11-26,Secure inter-agency link
O04329,A0084,GovernmentCo4,government,P0010,Meraki MT10,18,2024-01-15,Emergency response network
O04330,A0019,HealthcareCo19,healthcare,P0002,Meraki MX250,4,2024-03-27,Medical imaging storage
O04331,A0069,RetailCo9,retail,P0005,Meraki MS120,13,2023-06-13,POS security
O04332,A0071,RetailCo11,retail,P0004,Meraki MR36,25,2024-06-07,POS security
O04333,A0068,RetailCo8,retail,P0003,Meraki MR33,28,2024-11-15,Customer analytics Wi-Fi
O04334,A0038,EducationCo18,education,P0003,Meraki MR33,46,2025-04-01,Campus wireless expansion
O04335,A0063,RetailCo3,retail,P0001,Meraki MX64,46,2023-09-03,In-store digital signage
O04336,A0003,HealthcareCo3,healthcare,P0001,Meraki MX64,31,2024-11-27,Remote telehealth setup
O04337,A0081,GovernmentCo1,government,P0010,Meraki MT10,30,2023-06-07,Emergency response network
O04338,A0068,RetailCo8,retail,P0008,Meraki MV22,49,2024-11-12,Inventory system network
O04339,A0020,HealthcareCo20,healthcare,P0004,Meraki MR36,43,2023-10-23,Patient data security
O04340,A0041,ManufacturingCo1,manufacturing,P0006,Meraki MS225,25,2023-07-21,Supply chain tracking
O04341,A0022,EducationCo2,education,P0008,Meraki MV22,30,2023-09-11,Campus wireless expansion
O04342,A0044,ManufacturingCo4,manufacturing,P0003,Meraki MR33,40,2024-10-31,Safety camera installation
O04343,A0071,RetailCo11,retail,P0008,Meraki MV22,41,2023-06-30,In-store digital signage
O04344,A0052,ManufacturingCo12,manufacturing,P0004,Meraki MR36,11,2023-09-20,Safety camera installation
O04345,A0084,GovernmentCo4,government,P0004,Meraki MR36,31,2025-04-07,Public Wi-Fi rollout
O04346,A0060,ManufacturingCo20,manufacturing,P0008,Meraki MV22,47,2024-05-05,Factory floor monitoring
O04347,A0048,ManufacturingCo8,manufacturing,P0010,Meraki MT10,24,2023-11-09,Factory floor monitoring
O04348,A0091,GovernmentCo11,government,P0002,Meraki MX250,6,2024-03-11,Public Wi-Fi rollout
O04349,A0044,ManufacturingCo4,manufacturing,P0008,Meraki MV22,1,2023-05-07,IoT sensor connectivity
O04350,A0026,EducationCo6,education,P0001,Meraki MX64,24,2023-09-14,Lecture hall streaming
O04351,A0023,EducationCo3,education,P0008,Meraki MV22,48,2023-06-04,Student device management
O04352,A0059,ManufacturingCo19,manufacturing,P0004,Meraki MR36,14,2024-06-28,IoT sensor connectivity
O04353,A0099,GovernmentCo19,government,P0005,Meraki MS120,6,2023-05-11,City surveillance camera
O04354,A0100,GovernmentCo20,government,P0004,Meraki MR36,28,2024-02-22,Emergency response network
O04355,A0068,RetailCo8,retail,P0001,Meraki MX64,1,2025-02-07,POS security
O04356,A0075,RetailCo15,retail,P0006,Meraki MS225,43,2024-10-15,Inventory system network
O04357,A0028,EducationCo8,education,P0009,Meraki MV72,47,2024-05-05,Student device management
O04358,A0087,GovernmentCo7,government,P0009,Meraki MV72,14,2023-09-22,City surveillance camera
O04359,A0098,GovernmentCo18,government,P0002,Meraki MX250,8,2024-06-07,Emergency response network
O04360,A0095,GovernmentCo15,government,P0001,Meraki MX64,25,2023-09-19,Emergency response network
O04361,A0044,ManufacturingCo4,manufacturing,P0001,Meraki MX64,40,2024-10-14,Factory floor monitoring
O04362,A0093,GovernmentCo13,government,P0009,Meraki MV72,23,2025-03-30,Emergency response network
O04363,A0015,HealthcareCo15,healthcare,P0006,Meraki MS225,28,2024-02-19,HIPAA compliance monitoring
O04364,A0020,HealthcareCo20,healthcare,P0008,Meraki MV22,30,2024-11-01,Remote telehealth setup
O04365,A0018,HealthcareCo18,healthcare,P0002,Meraki MX250,38,2023-09-24,Remote telehealth setup
O04366,A0061,RetailCo1,retail,P0008,Meraki MV22,3,2024-08-11,Customer analytics Wi-Fi
O04367,A0016,HealthcareCo16,healthcare,P0007,Meraki MV12,39,2023-09-06,Remote telehealth setup
O04368,A0012,HealthcareCo12,healthcare,P0001,Meraki MX64,37,2024-11-18,Medical imaging storage
O04369,A0030,EducationCo10,education,P0003,Meraki MR33,26,2025-03-17,Student device management
O04370,A0055,ManufacturingCo15,manufacturing,P0006,Meraki MS225,47,2023-09-20,Factory floor monitoring
O04371,A0043,ManufacturingCo3,manufacturing,P0010,Meraki MT10,42,2023-11-21,Supply chain tracking
O04372,A0046,ManufacturingCo6,manufacturing,P0005,Meraki MS120,8,2023-08-08,Safety camera installation
O04373,A0001,HealthcareCo1,healthcare,P0004,Meraki MR36,2,2023-12-23,Remote telehealth setup
O04374,A0020,HealthcareCo20,healthcare,P0010,Meraki MT10,16,2023-06-20,Medical imaging storage
O04375,A0038,EducationCo18,education,P0005,Meraki MS120,14,2023-05-10,Lecture hall streaming
O04376,A0088,GovernmentCo8,government,P0007,Meraki MV12,4,2025-04-19,Secure inter-agency link
O04377,A0094,GovernmentCo14,government,P0007,Meraki MV12,16,2024-05-07,Secure inter-agency link
O04378,A0062,RetailCo2,retail,P0006,Meraki MS225,1,2023-11-08,Customer analytics Wi-Fi
O04379,A0092,GovernmentCo12,government,P0004,Meraki MR36,11,2024-11-07,Public Wi-Fi rollout
O04380,A0037,EducationCo17,education,P0004,Meraki MR36,20,2023-09-18,Lecture hall streaming
O04381,A0083,GovernmentCo3,government,P0010,Meraki MT10,34,2024-08-22,City surveillance camera
O04382,A0024,EducationCo4,education,P0002,Meraki MX250,38,2025-04-15,Campus wireless expansion
O04383,A0008,HealthcareCo8,healthcare,P0006,Meraki MS225,3,2024-12-13,Patient data security
O04384,A0069,RetailCo9,retail,P0006,Meraki MS225,33,2025-04-01,POS security
O04385,A0067,RetailCo7,retail,P0004,Meraki MR36,19,2024-05-13,POS security
O04386,A0089,GovernmentCo9,government,P0002,Meraki MX250,11,2023-09-23,Emergency response network
O04387,A0070,RetailCo10,retail,P0008,Meraki MV22,2,2023-07-18,POS security
O04388,A0021,EducationCo1,education,P0005,Meraki MS120,30,2025-01-03,Online testing infrastructure
O04389,A0069,RetailCo9,retail,P0007,Meraki MV12,5,2023-06-09,In-store digital signage
O04390,A0083,GovernmentCo3,government,P0005,Meraki MS120,48,2023-08-18,Emergency response network
O04391,A0064,RetailCo4,retail,P0004,Meraki MR36,46,2023-12-12,POS security
O04392,A0052,ManufacturingCo12,manufacturing,P0001,Meraki MX64,46,2023-09-01,Supply chain tracking
O04393,A0038,EducationCo18,education,P0010,Meraki MT10,41,2023-12-30,Online testing infrastructure
O04394,A0053,ManufacturingCo13,manufacturing,P0002,Meraki MX250,16,2023-08-01,Safety camera installation
O04395,A0001,HealthcareCo1,healthcare,P0003,Meraki MR33,35,2024-03-17,Remote telehealth setup
O04396,A0058,ManufacturingCo18,manufacturing,P0006,Meraki MS225,48,2023-07-22,IoT sensor connectivity
O04397,A0096,GovernmentCo16,government,P0010,Meraki MT10,11,2023-09-03,Emergency response network
O04398,A0027,EducationCo7,education,P0004,Meraki MR36,7,2023-12-13,Campus wireless expansion
O04399,A0014,HealthcareCo14,healthcare,P0001,Meraki MX64,42,2024-06-26,HIPAA compliance monitoring
O04400,A0045,ManufacturingCo5,manufacturing,P0006,Meraki MS225,44,2024-04-06,Factory floor monitoring
O04401,A0072,RetailCo12,retail,P0008,Meraki MV22,10,2023-05-12,Customer analytics Wi-Fi
O04402,A0003,HealthcareCo3,healthcare,P0001,Meraki MX64,7,2024-02-19,Remote telehealth setup
O04403,A0077,RetailCo17,retail,P0005,Meraki MS120,25,2023-05-16,Customer analytics Wi-Fi
O04404,A0035,EducationCo15,education,P0004,Meraki MR36,14,2023-10-02,Lecture hall streaming
O04405,A0072,RetailCo12,retail,P0005,Meraki MS120,4,2023-07-17,Inventory system network
O04406,A0028,EducationCo8,education,P0009,Meraki MV72,21,2024-02-17,Lecture hall streaming
O04407,A0010,HealthcareCo10,healthcare,P0007,Meraki MV12,19,2025-02-03,Remote telehealth setup
O04408,A0049,ManufacturingCo9,manufacturing,P0002,Meraki MX250,27,2024-01-20,Safety camera installation
O04409,A0033,EducationCo13,education,P0008,Meraki MV22,4,2024-05-10,Student device management
O04410,A0091,GovernmentCo11,government,P0003,Meraki MR33,39,2024-09-09,Secure inter-agency link
O04411,A0072,RetailCo12,retail,P0005,Meraki MS120,45,2023-11-10,In-store digital signage
O04412,A0068,RetailCo8,retail,P0001,Meraki MX64,25,2023-10-27,POS security
O04413,A0075,RetailCo15,retail,P0009,Meraki MV72,11,2024-12-29,Customer analytics Wi-Fi
O04414,A0018,HealthcareCo18,healthcare,P0009,Meraki MV72,1,2024-01-27,Remote telehealth setup
O04415,A0045,ManufacturingCo5,manufacturing,P0009,Meraki MV72,29,2023-10-12,Safety camera installation
O04416,A0059,ManufacturingCo19,manufacturing,P0001,Meraki MX64,17,2024-05-27,Factory floor monitoring
O04417,A0036,EducationCo16,education,P0003,Meraki MR33,14,2024-09-04,Student device management
